marca,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url,engine simplified,drive simplified,transmission simplified,Version URL
ssangyong,camioneta,musso grand lx 2.2td,,4X2,MT,2024.0,musso grand lx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/ssangyong/musso/22td-glx-4x4/179876
ssangyong,camioneta,musso grand lx 2.2td,,4X4,MT,2024.0,musso grand lx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/ssangyong/musso/22td-glx-4x4/179876
ssangyong,camioneta,musso limited 2.2td,,4X4,AT,2024.0,musso limited 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/ssangyong/musso/22td-limited-aut-4x4/179877
ssangyong,camioneta,musso limited plus 2.2td,,4X4,AT,2024.0,musso limited plus 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/ssangyong/musso/22td-limited-plus-4x4-aut/179878
ssangyong,camioneta,musso xdi 2.2l,,4X4,,,musso xdi 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/ssangyong/musso/22td-glx-4x4/179876
suzuki,camioneta,carry pick up,,,,,carry pick up,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/carry,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/carry/15l-pick-up/179937
toyota,camioneta,dx,2.4,4X2,MT,,dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,camioneta,hilux sr,2.4,4X2,MT,,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,camioneta,hilux dx cabina simple,2.4,4X4,,,hilux dx cabina simple,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux dx,2.4,4X4,MT,,hilux dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux sr,2.4,4X4,MT,,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux 2.4l dx cd,,4X2,,,hilux 24l dx cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,camioneta,hilux 2.4l dx cd,,4X4,,,hilux 24l dx cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux 2.4l dx cs,,4X4,,,hilux 24l dx cs,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux 2.4l sr cd,,4X2,,,hilux 24l sr cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,camioneta,hilux 2.4l sr cd,,4X4,,,hilux 24l sr cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux dx gasolina,2.7,4X2,MT,,hilux dx gasolina,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,27,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/27l-sr-gasolina-cd-4x2/180008
toyota,camioneta,hilux sr gasolina,2.7,4X2,MT,,hilux sr gasolina,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,27,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/27l-sr-gasolina-cd-4x2/180008
toyota,camioneta,hilux 2.7l dx gasolina cd,,4X2,,,hilux 27l dx gasolina cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/27l-sr-gasolina-cd-4x2/180008
toyota,camioneta,hilux 2.7l sr gasolina cd,,4X2,,,hilux 27l sr gasolina cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/27l-sr-gasolina-cd-4x2/180008
toyota,camioneta,hilux srv,2.8,4X4,AT,,hilux srv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux sr,2.8,4X4,MT,,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux sr r,2.8,4X4,MT,,hilux sr r,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux 2.8l sr cd,,4X4,,,hilux 28l sr cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/28l-sr-cd-4x4/180009
toyota,camioneta,hilux 2.8l srv cd aut,,4X4,,,hilux 28l srv cd aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/28l-srv-cd-4x4-aut/180010
toyota,camioneta,hilux dx,2.4,4X2,MT,2024.0,hilux dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,camioneta,hilux dx,2.8,4X4,MT,2024.0,hilux dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux dx cs,2.8,4X4,MT,2024.0,hilux dx cs,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux dx dc,2.4,4X2,MT,2024.0,hilux dx dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,camioneta,hilux dx dc,2.4,4X4,MT,2024.0,hilux dx dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,hilux sr,2.7,4X2,MT,2024.0,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,27,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,camioneta,hilux sr dc,2.4,4X2,MT,2024.0,hilux sr dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,camioneta,hilux sr dc,2.4,4X4,MT,2024.0,hilux sr dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,camioneta,tundra sr5,,4X4,,,tundra sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
volkswagen,camioneta,amarok 2.0l comfortline 4motion,,,,,amarok 20l comfortline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,amarok 2.0l comfortline 4motion aut,,,,,amarok 20l comfortline 4motion aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/jetta-gli/20l-tsi/180083
volkswagen,camioneta,amarok 2.0l comfortline,,4X2,,,amarok 20l comfortline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,amarok 2.0l highline 4motion aut,,,,,amarok 20l highline 4motion aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,amarok 2.0l trendline 4motion,,,,,amarok 20l trendline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,amarok 2.0l trendline,,4X2,,,amarok 20l trendline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,amarok 3.0l v6,,,,,amarok 30l v6,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,nueva amarok comfortline 4motion,,,,,nueva amarok comfortline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/jetta-gli/20l-tsi/180083
volkswagen,camioneta,nueva amarok comfortline 4motion,,,AT,,nueva amarok comfortline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/volkswagen/jetta-gli/20l-tsi/180083
volkswagen,camioneta,nueva amarok comfortline,,4X2,,,nueva amarok comfortline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/jetta-gli/20l-tsi/180083
volkswagen,camioneta,nueva amarok highline 4motion,,,AT,,nueva amarok highline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/volkswagen/jetta-gli/20l-tsi/180083
volkswagen,camioneta,nueva amarok trendline 4motion,,,,,nueva amarok trendline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,nueva amarok trendline,,4X2,,,nueva amarok trendline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,nueva amarok v6,,4X4,AT,,nueva amarok v6,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,camioneta,nueva saveiro cross,,,,,nueva saveiro cross,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro/16l-cabina-doble/180071
volkswagen,camioneta,saveiro 1.6l cabina simple,,,,,saveiro 16l cabina simple,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro/16l-cabina-simple/180070
volkswagen,camioneta,saveiro 1.6l doble cabina comfortline,,,,,saveiro 16l doble cabina comfortline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro/16l-cabina-doble/180071
volkswagen,camioneta,saveiro cross 1.6l,,,,,saveiro cross 16l,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro/16l-extreme/180093
zna,camioneta,r6,,,AT,2024.0,r6,zna,https://www.autocosmos.cl/catalogo/vigente/zna/df6,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/zna/df6/25l-4x2/180108
baic,sedan,eu5 ev,,,,2024.0,eu5 ev,baic,https://www.autocosmos.cl/catalogo/vigente/baic/eu5,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/baic/eu5/15/178738
byd,sedan,han ev,,,,2024.0,han ev,byd,https://www.autocosmos.cl/catalogo/vigente/byd/han-ev,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/byd/han-ev/gs/178813
byd,sedan,qin plus dm,,,,2024.0,qin plus dm,byd,https://www.autocosmos.cl/catalogo/vigente/byd/song-plus-dm-i,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/byd/song-plus-dm-i/gx/178810
byd,sedan,seal ev,,,,2024.0,seal ev,byd,https://www.autocosmos.cl/catalogo/vigente/byd/seal,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/byd/seal/gs/178815
changan,sedan,alsvin 1.4l comfort,,,,,alsvin 14l comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/alsvin,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/alsvin/comfort/178823
changan,sedan,alsvin 1.4l luxury,,,,,alsvin 14l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/alsvin,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/alsvin/luxury/178824
changan,sedan,alsvin comfort,,,,2024.0,alsvin comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/alsvin,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/alsvin/comfort/178823
changan,sedan,alsvin elite,,,AT,2024.0,alsvin elite,changan,https://www.autocosmos.cl/catalogo/vigente/changan/alsvin,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/changan/alsvin/elite-aut/178825
changan,sedan,alsvin luxury,,,,2024.0,alsvin luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/alsvin,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/alsvin/luxury/178824
chery,sedan,arrizo 3 1.5l gls,,,,,arrizo 3 15l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chery/tiggo-3-pro/gls-cvt/178861
chery,sedan,arrizo 3 1.5l gls sc,,,,,arrizo 3 15l gls sc,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chery/tiggo-3-pro/gls-cvt/178861
chery,sedan,arrizo 3 1.5l glx,,,,,arrizo 3 15l glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chery/tiggo-3-pro/gls-cvt/178861
chery,sedan,arrizo 3 gls,,,MT,,arrizo 3 gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/chery/tiggo-3-pro/gls-cvt/178861
chery,sedan,arrizo 3 glx,,,MT,,arrizo 3 glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/chery/tiggo-3-pro/gls-cvt/178861
chevrolet,sedan,onix lt r,1.0,,,2024.0,onix lt r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,10,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix ltz p2,1.0,,,2024.0,onix ltz p2,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,10,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix premier r,1.0,,,2024.0,onix premier r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,10,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-premier-s-aut/178915
chevrolet,sedan,onix ls p,1.2,,,2024.0,onix ls p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,12,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix ii ls nb,1.2,,MT,,onix ii ls nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,12,nan,mt,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix ii lt 1.0t nb,,,MT,,onix ii lt 10t nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix ii pr 1.0t nb,,,AT,,onix ii pr 10t nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix ll ls nb,1.2,,MT,,onix ll ls nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,12,nan,mt,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix ll lt t nb,1.0,,MT,,onix ll lt t nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,10,nan,mt,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix ll pr 1.0t nb,,,AT,,onix ll pr 10t nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix sedan 1.0l lt,,,,,onix sedan 10l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,onix sedan 1.2l ls,,,,,onix sedan 12l ls,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/onix/10t-ltz-r/178900
chevrolet,sedan,sail 1.5l ls abs nb,,,,,sail 15l ls abs nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-ltz-aut/178879
chevrolet,sedan,sail 1.5l ls nb,,,,,sail 15l ls nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-lt/178877
chevrolet,sedan,sail 1.5l lt nb,,,,,sail 15l lt nb,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-lt/178877
chevrolet,sedan,sail 1.5l lt nb smart,,,,,sail 15l lt nb smart,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-lt/178877
chevrolet,sedan,sail nb ls abs l,1.5,,,,sail nb ls abs l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,15,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-lt/178877
chevrolet,sedan,sail nb lt l smart,1.5,,,,sail nb lt l smart,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,15,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-lt/178877
chevrolet,sedan,sail nb 1.5l lt,,,,2024.0,sail nb 15l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-lt/178877
chevrolet,sedan,sail nb 1.5l ltz,,,,2024.0,sail nb 15l ltz,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-ltz/178878
chevrolet,sedan,sail nb 1.5l ltz,,,CVT,2024.0,sail nb 15l ltz,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/sail,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2025/chevrolet/sail/15-ltz/178878
citroen,sedan,hdi 100 bvm6 c-elysee feel pack,1.5,,,2024.0,hdi 100 bvm6 celysee feel pack,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c-elysee,15,nan,nan,https://www.autocosmos.cl/catalogo/2025/citroen/c-elysee/15l-bluehdi-feel-pack/178939
citroen,sedan,c4 bluehdi 130 s&s feel pack,1.5,,EAT8,2024.0,c4 bluehdi 130 ss feel pack,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi,15,nan,eat8,https://www.autocosmos.cl/catalogo/2025/citroen/c3-bluehdi/15l-bluehdi-100-feel/178943
citroen,sedan,c4 bluehdi 130 s&s shine,1.5,,EAT8,2024.0,c4 bluehdi 130 ss shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi,15,nan,eat8,https://www.autocosmos.cl/catalogo/2025/citroen/c3-bluehdi/15l-bluehdi-100-live/178942
citroen,sedan,new c-elysee 1.2l puretech 82 bvm feel,,,,,new celysee 12l puretech 82 bvm feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c-elysee,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/citroen/c-elysee/15l-bluehdi-feel-pack/178939
citroen,sedan,new c-elysee 1.6l hdi 92 bvm feel,,,,,new celysee 16l hdi 92 bvm feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c-elysee,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/citroen/c-elysee/15l-bluehdi-feel-pack/178939
citroen,sedan,new c-elysee 1.6l hdi 92 bvm shine,,,,,new celysee 16l hdi 92 bvm shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c-elysee,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/citroen/c-elysee/15l-bluehdi-feel-pack/178939
fiat,sedan,argo drive,1.3,,,,argo drive,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/mobi,13,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/mobi/10l-like/179010
fiat,sedan,argo trekking,1.3,,,,argo trekking,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/fastback,13,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/fastback/drive/179015
honda,sedan,city ex,1.5,,AT,,city ex,honda,https://www.autocosmos.cl/catalogo/vigente/honda/city,15,nan,at,https://www.autocosmos.cl/catalogo/2025/honda/city/15l-exl-aut/179135
honda,sedan,city ex,1.5,,MT,,city ex,honda,https://www.autocosmos.cl/catalogo/vigente/honda/city,15,nan,mt,https://www.autocosmos.cl/catalogo/2025/honda/city/15l-exl-aut/179135
honda,sedan,city lx,1.5,,AT,,city lx,honda,https://www.autocosmos.cl/catalogo/vigente/honda/city,15,nan,at,https://www.autocosmos.cl/catalogo/2025/honda/city/15l-exl-aut/179135
honda,sedan,city lx,1.5,,MT,,city lx,honda,https://www.autocosmos.cl/catalogo/vigente/honda/city,15,nan,mt,https://www.autocosmos.cl/catalogo/2025/honda/city/15l-exl-aut/179135
honda,sedan,civic sedan ex,2.0,,CVT,,civic sedan ex,honda,https://www.autocosmos.cl/catalogo/vigente/honda/civic,20,nan,cvt,https://www.autocosmos.cl/catalogo/2025/honda/civic/15l-ext/179134
honda,sedan,civic sedan exl t,1.5,,,,civic sedan exl t,honda,https://www.autocosmos.cl/catalogo/vigente/honda/civic,15,nan,nan,https://www.autocosmos.cl/catalogo/2025/honda/civic/15l-ext/179134
hyundai,sedan,accent bn7i design,1.5,,,2024.0,accent bn7i design,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/grand-i10-sedan,15,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/grand-i10-sedan/12l-plus/179144
hyundai,sedan,accent bn7i plus,1.5,,,2024.0,accent bn7i plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/grand-i10-sedan,15,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/grand-i10-sedan/12l-plus/179144
hyundai,sedan,grand i10 ai3 design fl,1.2,,,2024.0,grand i10 ai3 design fl,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/grand-i10,12,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/grand-i10/12l-design/179149
hyundai,sedan,grand i10 ai3 plus fl,1.2,,,2024.0,grand i10 ai3 plus fl,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/grand-i10,12,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/grand-i10/12l-plus/179147
hyundai,sedan,verna 1.4l plus,,,,,verna 14l plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/palisade,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/palisade/35l-lx-premium-awd-aut/179167
kia,sedan,ev6 ev gt-line 77.4kwh,,AWD,,2024.0,ev6 ev gtline 774kwh,kia,https://www.autocosmos.cl/catalogo/vigente/kia/ev6,nan,awd,nan,https://www.autocosmos.cl/catalogo/2025/kia/ev6/gt-line/179354
kia,sedan,soluto ex 1.4l g srf full,,,5MT,2024.0,soluto ex 14l g srf full,kia,https://www.autocosmos.cl/catalogo/vigente/kia/soluto,nan,nan,5mt,https://www.autocosmos.cl/catalogo/2025/kia/soluto/14l-ex/179344
kia,sedan,soluto lx 1.4l g ll,,,5MT,2024.0,soluto lx 14l g ll,kia,https://www.autocosmos.cl/catalogo/vigente/kia/soluto,nan,nan,5mt,https://www.autocosmos.cl/catalogo/2025/kia/soluto/14l-lx/179329
