marca,tipo producto,Model Name,Engine,Drive,Transmission,Year,API_Response
toyota,suv,land cruiser prado vx-l,,,AT,2025,"[{""city_mpg"": 37, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 36, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""grand highlander hybrid"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 36, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 34, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""grand highlander hybrid limited"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 21, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 24, ""cylinders"": 4, ""displacement"": 2.4, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 28, ""make"": ""toyota"", ""model"": ""grand highlander le/xle"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 21, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 24, ""cylinders"": 4, ""displacement"": 2.4, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 28, ""make"": ""toyota"", ""model"": ""grand highlander limited"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 36, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 34, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""grand highlander hybrid awd"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,land cruiser prado vx-l limited,,,,,"[{""city_mpg"": 37, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 36, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""grand highlander hybrid"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 36, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 34, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""grand highlander hybrid limited"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 21, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 24, ""cylinders"": 4, ""displacement"": 2.4, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 28, ""make"": ""toyota"", ""model"": ""grand highlander le/xle"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 21, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 24, ""cylinders"": 4, ""displacement"": 2.4, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 28, ""make"": ""toyota"", ""model"": ""grand highlander limited"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 36, ""class"": ""standard sport utility vehicle"", ""combination_mpg"": 34, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""grand highlander hybrid awd"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,raize gas e,1.2,,MT,2024,[]
toyota,suv,raize gas,1.2,,MT,2024,[]
toyota,suv,rav 4 limited hv,2.5,4X4,CVT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 2.0l le,,,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 2.0l le,,4X4,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 2.0l le aut,,,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 2.0l xle aut,,,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 2.5l adventure aut,,4X4,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 2.5l xle aut,,4X4,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 2.5l xle aut,,,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 adventure,2.5,4X4,AT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 hibrido 2.5l le aut,,,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 hibrido 2.5l limited aut,,4X4,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 hibrido 2.5l xle aut,,,,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X2,CVT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X2,AT,2024,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X2,AT,2025,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
